# NeII.txt
# Central: 12.81 microns
# bandwidth: 0.2 microns
# JCI: NeII
#FILENAME:	2bj01516.txt
#TITLE:	AFC Filter 11 ZnS Test Piece Sample 2BJ @ 15K, 2.6°i, In f/8 (CDCR 04752/04755, SMCR 01893)
#FORMAL_COMMENT:	Astronomical Filter Consortium - Filter 11 (NeII) Test Piece
#CREATION_DATE:	14-Feb-2003
#RUN_DATE:	12-Jul-2001
#AUTHOR:	Richard Sherwood
#CHANNEL:	11
#CHANNEL_VERSION:	n/a
#MODEL:	Test Piece
#TEMPERATURE:	15K
#ANGLE:	2.6°
#FNUMBER:	f/8
#DATA:
# Effective wavelength
12810
#
# lambda  filtn

1429	-0.0205837
1430	-0.0262407
1431	-0.0083743
1432	0.0211992
1433	0.0165704
1434	0.0167385
1435	0.0156803
1436	0.0162552
1437	0.0021018
1438	0.0138895
1439	0.010556
1440	0.0111181
1441	0.019268
1442	0.0062946
1443	0.0119166
1444	-0.0162401
1445	0.0312933
1446	0.0137386
1447	0.0438855
1448	0.0120104
1449	0.0003834
1450	0.0042992
1451	0.0213846
1452	-0.0169244
1453	-0.0018023
1454	-0.0119503
1455	-0.0134599
1456	-0.0090145
1457	-0.0006614
1458	0.0162168
1459	-0.0091152
1460	-0.0112063
1461	0.0042612
1462	0.0435347
1463	0.0032901
1464	-0.0039575
1465	0.0078131
1466	0.0144937
1467	-0.0009323
1468	0.0083551
1469	0.0001965
1470	-0.0139477
1471	0.0046893
1472	0.0111773
1473	-0.00275
1474	0.0014877
1475	0.0131068
1476	0.00182
1477	0.0196706
1478	-0.0019791
1479	0.0162765
1480	-0.0147416
1481	0.0142149
1482	0.0038527
1483	-0.001766
1484	0.0106123
1485	0.0006719
1486	0.0080086
1487	-0.0151063
1488	-0.0005575
1489	-0.0184325
1490	-0.0019448
1491	0.0167405
1492	-0.0062988
1493	-0.0083436
1494	-0.0129306
1495	-0.0104017
1496	0.0192194
1497	0.0106903
1498	-0.0199947
1499	-0.0101687
1500	0.0092382
1501	-0.0055566
1502	0.0171003
1503	0.0126041
1504	0.0159835
1505	0.0065338
1506	0.0010774
1507	0.014439
1508	0.0059633
1509	-0.0016406
1510	0.023776
1511	0.0110441
1512	0.0125761
1513	-0.0024127
1514	0.0278471
1515	0.0021932
1516	0.010435
1517	0.0052342
1518	-0.0170463
1519	0.0103417
1520	0.018942
1521	-0.026631
1522	-0.003051
1523	0.0039644
1524	0.0129633
1525	0.0097822
1526	-0.0153312
1527	0.0136752
1528	-0.0062916
1529	-0.0109238
1530	-0.0411964
1531	0.0016523
1532	0.01297
1533	0.0195869
1534	0.0179615
1535	0.0107635
1536	-0.0016755
1537	0.0066742
1538	0.0020285
1539	-0.0159705
1540	0.0160271
1541	-0.0071037
1542	-0.0080169
1543	-0.0068601
