# Si-3.txt
# Central: 9.8 microns
# bandwidth: 1.0 microns
# JCI: Si3
#FILENAME:	359030_4.txt
#TITLE:	CanariCam Si-3 ZnS Sample 359 @ 30K, 3°I, T% (CDCR 05079/05086, SMCR 02251)
#FORMAL_COMMENT:	CanariCam Silicate Filter Si-3 Filter
#CREATION_DATE:	27-May-2003
#RUN_DATE:	27-May-2003
#AUTHOR:	Richard Sherwood
#CHANNEL:	SI-3
#CHANNEL_VERSION:	n/a
#MODEL:	Window
#TEMPERATURE:	30K
#ANGLE:	3°
#FNUMBER:	f/8
#DATA:
# Effective wavelength
9800
#
# lambda  filtn

1429	0.0033384
1430	0.0041128
1431	-0.0043653
1432	0.0049672
1433	0.0033239
1434	-0.0023591
1435	0.0015301
1436	0.0011787
1437	-0.0022694
1438	0.0033006
1439	-0.0015877
1440	-0.0069897
1441	0.0012835
1442	0.0001011
1443	0.0012068
1444	-0.0012048
1445	0.0001556
1446	0.0036454
1447	0.0035401
1448	0.0001179
1449	0.0040823
1450	0.0004421
1451	0.000932
1452	0.0009857
1453	-0.000103
1454	-0.0007935
1455	0.0018424
1456	-0.0006716
1457	0.0033288
1458	0.005152
1459	0.0016144
1460	0.0011676
1461	-0.0019534
1462	-0.0103462
1463	0.0048097
1464	0.004594
1465	0.0075667
1466	0.0046451
1467	0.0033359
1468	0.0080164
1469	0.0058879
1470	0.0052031
1471	0.0051424
1472	0.0075639
1473	0.0036191
1474	0.0007915
1475	-0.000259
1476	0.002679
1477	0.0045157
1478	0.0017267
1479	0.0016419
1480	0.004883
1481	0.0024479
1482	0.0039025
1483	0.0022622
1484	0.0022472
1485	-0.0022653
1486	0.0023396
1487	0.0039207
1488	0.0020569
1489	0.001314
1490	0.0050506
1491	0.0036873
1492	0.0030166
1493	0.0049888
1494	-0.0001788
1495	-0.0060006
1496	-0.0054268
1497	0.0021343
1498	0.0007411
1499	-0.0056135
1500	-0.003286
1501	0.0011088
1502	-1.98e-05
1503	-0.00027
1504	0.0028021
1505	2.31e-05
1506	0.0030353
1507	-0.0008182
1508	-0.0013479
1509	0.0021806
1510	0.0008742
1511	-0.001344
1512	0.0033613
1513	-0.0018503
1514	0.0023362
1515	-0.0011819
1516	-0.0019667
1517	0.0006475
1518	0.0030258
1519	0.0019524
1520	0.0036742
1521	-0.0008133
1522	0.0030895
1523	0.0010606
1524	-0.0015442
1525	0.0041801
1526	0.002017
1527	0.003719
1528	0.0008138
1529	-0.0032346
1530	-0.0125206
1531	-0.0026238
1532	-0.0005458
1533	0.0013466
1534	0.0013865
1535	0.0042201
1536	0.002641
1537	0.0027096
1538	0.0071532
1539	0.0016466
1540	-0.0014596
1541	-0.0012035
1542	0.0050589
1543	0.0048272
1544	0.0009623
1545	0.0015654
1546	-0.0015606
1547	0.0041136
1548	-0.0015317
1549	0.0003799
1550	-0.0008264
1551	0.002109
1552	0.0072667
1553	0.0055612
1554	-0.0009114
1555	-0.0001373
1556	-0.0008964
1557	0.0042611
1558	0.0042131
1559	0.0001352
1560	0.0035663
1561	-0.0012373
1562	0.0001153
1563	0.0022785
1564	0.0063684
1565	0.0007923
1566	-0.0034919
1567	-0.0061275
1568	0.0009753
1569	0.0027029
1570	-0.0014056
1571	0.0020381
1572	0.0015591
1573	0.0026976
1574	-0.0016204
1575	-0.0017319
1576	-0.0006098
1577	-0.0037769
1578	-0.0001733
1579	0.0027895
1580	0.0001655
1581	-0.0005028
1582	0.0001329
1583	-0.0011074
1584	-0.0001139
1585	-0.0030307
1586	0.0011857
1587	-0.0006191
1588	-0.0002706
1589	0.0014059
1590	0.0004725
1591	0.001496
1592	0.0004736
1593	3.81e-05
1594	0.0028132
1595	0.001812
1596	0.0031397
1597	0.0027962
1598	0.0018664
1599	0.0004143
1600	-0.0008969
1601	0.0005587
1602	0.003643
1603	0.0014496
1604	8.83e-05
1605	-0.0019578
1606	0.00374
1607	0.0022892
1608	-0.0025835
1609	0.0003661
1610	0.0022078
1611	0.0035638
1612	0.0017247
1613	0.0012486
1614	0.0005002
1615	0.001623
1616	0.000556
1617	0.0008397
1618	0.0005736
1619	0.0007416
1620	0.0029016
1621	0.0009279
1622	0.0021932
1623	0.0023152
1624	0.00186
1625	0.0019671
1626	0.0021806
1627	-0.0008113
1628	-0.0007252
1629	-0.000982
1630	-0.0002971
1631	-0.0009518
1632	0.000249
1633	8.04e-05
1634	0.000217
1635	0.0005397
1636	0.0009648
1637	0.0001314
1638	0.0011297
1639	0.002311
1640	0.0010667
1641	-0.00071
1642	-0.0015785
1643	-0.000752
1644	-0.0009566
1645	0.0011834
1646	-0.0002093
1647	-0.000214
1648	-0.001006
1649	0.0007153
1650	0.0018441
1651	0.0019255
1652	0.0010841
1653	0.0006491
1654	-0.000317
1655	0.0010294
1656	0.001833
1657	-0.0002143
1658	-0.0002538
1659	0.0005659
1660	0.0006988
1661	0.000847
1662	0.0008874
1663	0.0003696
1664	0.0002912
1665	0.0007739
1666	0.000361
1667	0.0002503
1668	0.0003509
1669	0.0009572
1670	0.000809
1671	0.0018892
1672	0.0002607
1673	0.0001911
1674	0.0007895
1675	0.0004041
1676	-0.0004736
1677	-0.0001956
1678	0.0005768
1679	-0.0008198
1680	0.0003128
1681	0.0003852
1682	0.0004794
1683	0.0004809
1684	0.001062
1685	0.0008971
1686	0.0008645
1687	-0.0005089
1688	-0.0011238
1689	-0.0005202
1690	-0.0009285
1691	-0.0015984
1692	-0.0003118
1693	0.0007361
1694	0.000756
1695	0.0013305
1696	0.0015666
1697	0.0001633
1698	-0.0013043
1699	-0.0003883
1700	-0.0003102
1701	-0.0008558
1702	6.35e-05
1703	0.000726
1704	0.0002806
1705	0.0001351
1706	9.16e-05
1707	0.000628
1708	0.0015772
1709	9.3e-05
1710	0.0004151
1711	0.0008173
1712	0.0004032
1713	0.0011019
1714	0.0009958
