#FILENAME:	2bg015_6.txt
#TITLE:	AFC Filter 02 ZnS Test Piece Sample 2BG @ 15K, 2.6°i, In f/8 (CDCR 04739/04744, SMCR 01880)
#FORMAL_COMMENT:	Astronomical Filter Consortium - Filter 02 (SiC) Test Piece
#CREATION_DATE:	14-Feb-2003
#RUN_DATE:	26-Jun-2001
#AUTHOR:	Richard Sherwood
#CHANNEL:	02
#CHANNEL_VERSION:	n/a
#MODEL:	Test Piece
#TEMPERATURE:	15K
#ANGLE:	2.6°
#FNUMBER:	f/8
#DATA:
# Effective wavelength
11750
#
# lambda  filtn

1429	0.0047861
1430	-0.0097184
1431	-0.0149984
1432	0.0052526
1433	0.016459
1434	-0.0097242
1435	0.0114151
1436	-0.0013472
1437	0.0118761
1438	0.0072238
1439	-0.0095131
1440	-0.0041163
1441	-0.0064308
1442	-0.0040303
1443	-0.0026721
1444	0.0062133
1445	-0.0108936
1446	-0.0139553
1447	0.0066683
1448	0.0054687
1449	0.0056493
1450	0.013033
1451	0.0059237
1452	0.0103902
1453	0.0040118
1454	0.0150841
1455	0.0007623
1456	0.0191979
1457	0.0244127
1458	-0.0099501
1459	-0.0089841
1460	-0.0034321
1461	-0.006439
1462	-0.0620887
1463	-0.0021897
1464	0.0295066
1465	0.0113585
1466	0.0269635
1467	0.0252146
1468	0.0138065
1469	0.0082237
1470	0.0166061
1471	0.0283879
1472	0.0155525
1473	-0.0006603
1474	0.01354
1475	0.0040898
1476	0.0158771
1477	0.0098336
1478	0.0144556
1479	0.0133993
1480	0.0309373
1481	0.0062401
1482	0.0086611
1483	0.0048214
1484	-0.0002602
1485	-0.0029127
1486	0.007336
1487	0.0062715
1488	-0.0156468
1489	0.017806
1490	-0.0094833
1491	0.0191791
1492	-0.0017243
1493	-0.0016029
1494	0.0146082
1495	0.0356489
1496	-0.0010004
1497	0.0017547
1498	-0.0080677
1499	-0.0033386
1500	0.0129458
1501	0.00497
1502	-0.0135492
1503	-0.0055481
1504	-0.010013
1505	-0.0015965
1506	-0.0026399
1507	-0.0045552
1508	-0.0046168
1509	0.0066691
1510	-0.0012774
1511	0.0236951
1512	0.0100201
1513	0.0092903
1514	-0.0197935
1515	-0.0156334
1516	0.0008687
1517	0.022169
1518	-0.0020849
1519	-0.0155745
1520	0.0060426
1521	-0.0048805
1522	0.0006791
1523	0.0056302
1524	-0.0046004
1525	0.0026855
1526	-0.0041661
1527	0.0142673
1528	0.0115602
1529	0.0148437
1530	0.0312767
1531	-0.0279365
1532	-0.007876
1533	0.0010727
1534	-0.0056071
1535	0.0027281
1536	0.0073793
1537	0.0091925
1538	-0.0041
1539	-0.0084913
1540	0.008312
1541	0.0005235
1542	-0.0021893
1543	-0.005428
1544	0.0013062
1545	0.0006106
1546	-0.0054794
1547	0.0092318
1548	-0.005182
1549	0.0173638
1550	0.0152412
1551	-0.0035259
1552	0.0005188
1553	0.0018656
1554	0.0024247
1555	-0.0026635
1556	0.007615
1557	0.0193347
1558	0.0038707
1559	0.002651
1560	-0.0005133
1561	0.0115361
1562	-0.011599
1563	0.0020313
1564	0.0095963
1565	-0.0004934
1566	0.0215878
1567	0.0023843
1568	0.0029179
1569	0.0089768
1570	-0.0119669
1571	0.0036334
1572	0.0081522
1573	0.0033886
1574	-0.0102075
1575	-0.005317
1576	0.006924
1577	0.0094532
1578	-0.0009408
1579	0.011958
1580	-0.0021864
1581	-0.0029159
1582	0.0016257
1583	0.0035079
1584	0.0133999
1585	0.0025243
1586	-0.0107658
1587	0.0005731
1588	0.0023976
1589	-0.0017851
1590	0.0005765
1591	0.0079692
1592	-0.0083106
1593	0.0086901
1594	0.0086412
1595	0.0045551
1596	0.0071135
1597	-0.0089723
1598	0.0082087
1599	-0.0038777
1600	0.0006931
1601	-0.0053959
1602	0.0050094
1603	0.0059577
1604	-0.0113941
1605	0.0203708
1606	0.0036986
1607	-0.0009344
1608	-0.0012646
1609	0.0073077
1610	0.008524
1611	0.0003664
1612	-0.0054731
1613	-0.0057526
1614	-0.0038714
1615	0.0052821
1616	0.0103636
1617	0.0129317
1618	0.0086779
1619	0.0045047
1620	-0.0024183
1621	-0.0039575
1622	-0.0040942
1623	-0.0135787
1624	-0.000236
1625	-0.0042697
1626	-0.0021471
1627	-0.0067684
1628	-0.0007308
1629	0.0078098
1630	0.004248
1631	0.0050629
1632	6.09e-05
1633	-0.0017364
1634	-0.0003928
1635	-0.0040559
1636	-0.0034709
1637	-0.0023493
1638	0.003426
1639	-0.0015292
1640	4.15e-05
1641	-0.0029666
1642	0.0015129
1643	-0.0043421
1644	0.007544
1645	0.0054548
1646	-0.0011808
1647	-0.0034782
1648	0.0101581
1649	0.0051225
1650	-0.0003312
1651	0.0026054
1652	0.0020878
1653	0.0008913
1654	0.0001792
1655	0.0031883
1656	0.0051256
1657	-0.0017987
1658	-0.0004495
1659	0.001002
1660	-0.0009931
1661	0.0004042
1662	0.0009976
1663	0.0005389
